Name,Count
gulpilil,8
commanding,35
abundant,28
humanism,17
compass,8
modern-day,27
19th-century,33
enthusiasts,12
gleaned,32
heck,24
offend,57
analytical,21
surrenders,17
illogic,24
permits,12
antonia,30
assimilated,17
newfangled,30
compulsively,27
guilty-pleasure,20
daytime-drama,13
fashion,155
enigma,41
heartbreaking,73
agendas,9
determination,55
lighten,18
silberling,14
trivializes,15
pratfalls,42
convince,48
calvin,14
jr.,20
jr,12
hereby,5
warning,73
edifying,5
glimpse,119
last-place,13
basketball,52
teams,6
hoult,4
scared,14
zhang,63
forte,33
famuyiwa,10
forcing,20
contrivance,38
ruh-roh,2
beyond-lame,6
teddy,6
picnic,12
debuts,4
esteemed,7
writer-actor,7
sub-music,9
self-possessed,6
indulgence,10
gushy,5
\*,30
s,52
h,15
desecrations,5
cheaper,19
ops,38
highlighted,8
kwan,33
timeless,62
danger,51
precise,31
predicament,29
fanatic,6
advice,45
scooby,42
redemption,51
blanchett,13
ribisi,12
tap,61
aspect,47
suspects,22
endorses,9
beginning,113
pale,72
significantly,26
four-year-old,11
exaggeration,19
recount,13
haunted,71
piscopo,12
chaykin,6
headly,5
priceless,15
unerring,21
wholesome,51
jesus,21
cut-and-paste,15
action-movie,18
repetitive,125
ragged,19
says,52
characteristic,32
reasons,54
irredeemably,5
twohy,28
yarn-spinner,9
bewitched,20
clooney,62
correctly,10
tonto,16
stepdad,16
adjusting,15
quaint,20
romanticized,4
rendering,17
dominant,8
smarter,71
gone-to-seed,10
hotel,74
down-home,7
flavor,30
gutsy,19
executed,58
breath,62
oily,28
arms,42
dealer,22
squad,28
pile-ups,20
requisite,25
captain,24
invest,43
animatronic,27
puppets,11
shortest,9
jacobson,17
dahmer,67
consideration,14
murderer,15
victims,97
anguish,52
elusive,52
adult,140
overblown,49
tie-in,7
bump,24
nobody,48
peopled,8
underventilated,1
examines,39
unguarded,11
corner,89
95,20
riffs,30
diciness,6
colonics,6
versus,41
ads,6
periods,9
picked,36
swung,9
dropped,16
cram,18
ingredients,87
pot,41
lucks,5
chaplin,32
anteing,13
negotiate,27
parsing,8
barn-side,10
sons,24
breach,7
gaps,18
forgiven,32
realizing,27
spent,96
comments,19
participants,37
z-boys,19
frantic,57
dictator-madman,7
undeserved,11
suffice,5
unfulfilled,23
jolted,9
gourd,10
energetic,159
pretends,56
enormously,39
lingerie,9
models,20
bar,51
dancers,12
midwest,7
precisely,62
australian,23
actor\/director,6
polson,17
award-winning,18
giles,7
nuttgens,7
disguising,13
too-hot-for-tv,9
direct-to-video\/dvd,10
one-star,10
wordy,5
wisp,5
half-dimensional,8
clears,4
cynicism,58
limbs,9
conspiratorial,7
towering,5
siren,16
ensues,26
conquer,38
online,20
laptops,22
sketchy,74
plans,21
highlights,18
lord,49
messianic,11
spacey,16
franz,7
hippie-turned-yuppie,11
eddie,55
nevertheless,57
triumphant,25
german,46
occupation,10
selves,11
melancholic,23
noir,107
reminded,49
dollar,32
christmas,117
rolls,40
exposing,15
ourselves,64
proof,24
books,112
splendid,57
transported,8
wladyslaw,14
szpilman,14
emphatic,6
properly,39
obsessive,33
costumes,105
kurys,18
rigidly,7
paradigm,8
permitting,11
repeatedly,37
well-worn,22
windows,27
electrocute,8
dismember,7
imitations,8
subsided,6
imitation,87
felinni,4
freakshow,13
best-selling,16
self-help,16
neuroses,12
dystopian,8
fahrenheit,12
451,21
tunney,20
brimming,29
coltish,7
neurotic,38
holds,123
colorful,183
freaky,27
scare,43
gadgets,26
torturing,22
genitals,19
bought,18
telemarketers,20
insistent,29
sincerity,48
appreciation,31
hardhearted,11
respond,21
appropriately,25
ignites,23
sickly,29
normative,8
acrid,7
gourmet,16
stuffed,15
brim,13
instigator,7
modus,14
operandi,14
crucifixion,12
juxtaposition,13
hawk,35
hottest,10
hippest,10
outdated,21
swagger,9
shameless,54
shuck-and-jive,14
picpus,13
reactionary,19
considerably,26
kubrick-meets-spielberg,6
embraced,20
shortness,8
disappoints,13
soap-opera,19
scathing,29
entity,21
strangling,11
buttons,44
push,57
understands,69
mechanisms,12
poverty,58
strips,3
stores,20
sanctimoniousness,11
church-wary,11
hide,60
secretions,13
parental,32
units,21
coppola,37
staggers,8
daft,15
natured,13
unruly,16
jumps,24
continuity,31
presenting,17
backstage,23
bytes,3
anciently,1
sugary,30
after-school,108
interfaith,7
viscerally,9
60-second,10
bode,6
errs,4
shrill,36
tempered,14
soft,78
closet,28
skeletons,16
two-wrongs-make-a-right,8
jolie,45
conformity,9
benigni,106
mind-numbingly,46
developing,15
xerox,16
rorschach,9
sodden,17
glum,24
disturbingly,23
killed,75
fontaine,30
male-ridden,10
blockage,9
accompanies,20
bearing,15
unmistakable,23
authority,56
non-exploitive,7
vietnamese,47
eternally,4
devoted,4
insanity,47
intermittently,62
adjective,15
applies,30
grainy,29
errors,25
sin,28
attributable,7
annex,14
behave,22
lungs,9
throwback,32
bottom-of-the-bill,8
chicken,18
realistically,25
lucratively,14
engaged,77
self-caricature,21
1999,37
promised,34
threatened,30
later,62
themed,15
lieutenant,21
infidelity,46
well-edited,16
standout,8
diane,25
lane,70
glamorous,8
thrusts,13
ten,67
razzle-dazzle,15
recovery,37
simultaneously,69
won,36
bonds,17
unsentimental,75
criminal,59
conspiracies,15
greek,88
apartheid,10
development,153
payoffs,6
span,36
cinderella,22
passing,55
grade,41
curve,9
first-timer,24
mckay,23
return,105
libertine,23
agitator,11
sunshine,16
landscape,99
assesses,6
tremors,24
prime,68
ambitiously,7
abused,6
autistic,8
ice-t,32
cool-j,11
rotten,32
california,42
bucks,57
cheat,53
torpedo,10
scripters,5
oscars,7
non-britney,4
harm,41
maudlin,115
mine,23
struggles,27
usurp,6
preaching,14
fuzzy,73
hatosy,2
portrays,69
brendan,45
brogue,19
uniquely,23
dramatization,16
muster,42
nastier,23
specific,52
fudges,11
fancy,86
confidence,41
purer,13
crisper,10
punchier,9
demand,52
hankies,15
overwritten,33
tons,25
hypermasculine,11
pulpy,38
giants,21
naomi,6
watts,17
rachel,13
petite,8
vulnerable,35
emphasising,5
giddy,34
longest,52
yard,50
rez,8
closes,5
flagging,11
legal,54
investigator,11
presson,9
aimed,45
groups,49
delighted,20
long-running,6
well-written,37
half-dozen,14
pregnant,16
insult,36
restatement,9
validated,10
eloquently,13
symbiotic,8
escapade,11
sister,49
sofia,6
dressed,36
peekaboo,7
clothing,27
immaculately,19
composed,42
patch,45
adams,70
freaking,11
sidey,4
self-congratulation,14
extraordinarily,38
shave,5
topping,6
cone,7
flavorless,11
um,5
basis,65
timing,74
meyjes,9
homework,9
soaked,7
jazzy,27
revisionist,19
origins,36
nazi,24
aesthetics,18
drawling,7
slobbering,9
lovable,22
run-on,12
gothic,31
blues,54
ineffective,7
rabbit-proof,26
fence,45
angry,54
cooks,4
smoky,12
inviting,48
passable,42
12,30
pokey,6
damning,23
flags,15
secondary,14
visceral,111
conflicted,50
channel-style,15
anthology,15
address,14
medical,49
available,31
workers,25
balanced,47
sides,135
banter-filled,8
airy,8
bon,10
bons,10
extension,19
revels,20
grumble,12
skewed,24
exoticism,15
seas,41
sweeping,62
swings,40
jostles,6
reginald,25
hudlin,23
slurs,9
shadowy,30
samurai,9
jiang,7
wen,14
devils,11
doorstep,26
gut-wrenching,35
joseph,31
heller,12
kurt,18
vonnegut,11
likeable,29
cuisine,27
statements,9
dime-store,20
ruminations,11
vanity,48
worries,15
wisdom,50
sermon,24
breen,4
actorish,8
notations,8
squabbling,7
working-class,41
spouses,19
counting,4
bolt,15
puzzle,24
ardent,13
grandkids,12
grandparents,11
worry,40
bored,107
frequent,27
obscenely,9
edward,21
sidewalks,9
hungry-man,14
portions,25
thinks,121
splashy,8
nasty,112
boll,16
cutting,65
blurry,27
step-printing,12
dopey,37
inadequate,16
self-destructive,23
exploratory,12
autopsy,17
crassness,4
matched,17
ridiculousness,28
porky,7
frosting,7
bowl,20
via,33
kirsten,7
dunst,8
davies,30
generosity,26
diplomacy,15
absurd,94
lengths,16
duck,16
mentally,69
challenged,21
keening,13
self-mutilating,15
sideshow,16
geeks,23
fades,5
elysian,15
fields,25
doomed,13
smallness,8
elevated,21
sought,17
unfaithful,77
whatsoever,16
peerlessly,3
minds,88
la,39
salle,18
stuttering,20
stitched,12
crime-land,18
catherine,19
breillat,10
rain,27
studios,33
firmly,40
shoddy,50
girl-on-girl,17
potty-mouthed,4
hilariously,24
park,115
schizo,9
scripted,30
forgets,16
coherent,77
spread,30
re-assess,6
evaluate,21
ours,23
meaningless,71
activity,26
sewing,9
head-trip,15
deranged,5
immediacy,17
stanley,18
stripe,8
80,83
kang,15
tacks,5
wonderment,22
vagueness,10
topical,46
exasperating,18
ankle-deep,8
overload,5
irreparably,3
goods,30
no-frills,26
exploring,44
lulls,19
129-minute,9
flower-power,8
liberation,31
negated,5
conjuring,8
sinister,59
menacing,16
flashing,21
lights,54
noise,54
punishable,9
chainsaw,24
saucy,21
unravels,4
sadistic,32
bike,21
vittorio,12
sica,13
uncovers,16
trail,21
outrageous,140
concealment,10
incongruous,36
chemically,10
teaming,8
nelson,41
9-11,19
terrorist,57
attacks,17
punishment,27
tiring,12
scotland,16
pa,10
cassavetes,19
afternoon,70
reduce,31
touches,78
wallowing,15
frustrations,14
contriving,13
sitcom-worthy,11
critics,71
darling,25
wilco,48
brooding,54
impenetrable,36
pseudo-philosophic,5
trotting,15
widowmaker,13
enveloped,10
loyalty,58
freely,12
mingles,5
cultures,85
leaping,16
slivers,9
impressions,43
condensed,26
traits,20
mick,28
gloomy,28
selection,40
tacked,8
adrien,5
brody,5
jeffs,2
acute,34
expressiveness,9
acquainted,19
author,64
testament,65
forgot,11
include,44
rejigger,9
maids,7
punches,37
led,21
infamy,10
appeared,22
jumpsuit,9
shout,32
kool-aid,10
agile,10
proficient,31
rodan,5
league,21
sights,25
beats,36
irrational,13
helga,5
prominently,8
grown-ups,24
rugrats,21
initially,10
methodical,5
purposefully,13
lodging,26
rapidly,33
beijing,25
gaunt,5
silver-haired,8
leonine,13
dimension,38
savage,28
full-bodied,18
cunning,10
sandeman,9
hormonal,8
fulfill,38
psychopathic,20
whale,72
tar,14
lawmen,14
tootsie,18
pootie,22
tang,22
punchlines,13
bergman,4
fatalism,7
gary,27
larson,23
multitude,12
simple-minded,27
yahoo-ing,7
fudged,9
gigantic,9
lunar,8
mission,22
skillfully,25
ambiguity,58
suggest,50
imbue,9
added,40
smoothly,34
impersonation,18
enjoying,52
visionary,12
anime,62
superficially,32
ramble,15
three-hour,29
class,244
beresford,2
mixes,32
pathos,94
72-year-old,7
evans,54
slowed,7
chaotic,94
precocious,13
smarter-than-thou,4
wayward,15
rebel,28
oppressive,37
propriety-obsessed,13
separation,23
societal,8
galled,6
puddle,15
vietnam,55
rah-rah,24
patriotic,9
strategic,12
objective,67
dramatizing,17
neverland,20
straddle,8
shafer,28
pray,21
contains,45
graze,25
bone,42
consciously,24
macdowell,33
anguished,15
eclipses,9
poster,16
norwegian,11
folktales,7
villeneuve,23
inauthentic,18
twinkly-eyed,8
close-ups,20
admitted,18
humorless,55
underscoring,8
sentiment,93
slathered,19
outside,96
burger,38
unclear,13
undertaken,8
rerun,15
c'mon,2
shekhar,15
schiffer,13
hossein,15
amini,15
reconceptualize,11
barriers,19
dicaprio,7
drawings,25
cineasts,2
in-jokes,26
verbal,46
pokes,44
harvey,10
weinstein,11
bluff,10
rigors,29
denmark,10
dogma,19
grim,63
splendour,13
philip,54
k.,9
dick,23
k,14
tuned,22
failings,22
calculations,5
sugar,89
curse,32
huppert,56
volatile,46
owen,12
partnership,10
load,40
myers,33
buying,13
tickets,28
prescient,8
wastes,21
conforms,4
refracting,9
midst,15
hated,11
morning,59
jaw-dropping,17
palette,23
boffo,9
swims,9
sticking,37
happily,40
immune,7
slap-happy,18
swiftly,8
deteriorates,10
rough-hewn,11
andie,10
gamely,5
gap,20
clean-cut,8
jeremy,13
fiendish,5
psychologizing,12
foreshadowing,1
cage,60
routinely,4
dynamited,4
blethyn,5
apple,19
encourage,22
samira,17
makhmalbaf,20
sensibility,63
bruckheimeresque,9
emulates,9
tiresomely,22
derivative,146
hammily,4
unseen,18
resides,8
unconvincing,63
tornatore,7
valley-girl,11
dench,6
steals,31
lookin,8
american-style,3
dolman,2
confines,23
bald,23
old-school,23
unusually,58
crafty,16
pleasantly,26
irrevocable,16
choices,111
articulate,36
israeli,17
banal,83
circuit,49
by-the-numbers,51
intellect,32
inhuman,14
degrades,6
uncinematic,12
rooting,59
underlies,9
watches,24
sociological,14
high-octane,12
self-exploitation,7
jolly,42
soft-porn,10
'em,96
powerment,11
counts,21
chinese,154
latin,56
hyphenate,7
conflicting,9
doubles,12
koury,17
frighteningly,34
exposes,22
teenager,9
resentment,15
self-inflicted,6
unorthodox,9
organized,18
strangest,8
unwary,10
1984,29
uncut,10
sergio,9
leone,9
staggering,6
choreographed,34
kitchen,19
probing,27
bursts,44
misfire,39
childlike,45
retail,14
clerk,14
spins,21
wheels,28
mermaid,26
aladdin,14
detachment,15
comically,31
dismal,7
farcically,9
bawdy,23
regeneration,8
stitch,27
watercolor,10
dumbo,9
shock-you-into-laughter,9
dadaist,10
grating,50
emaciated,4
dense,35
absorbed,12
musketeer,18
dumas,52
grounding,8
deviant,13
behaviour,8
hypnotic,32
compulsive,8
tackles,41
topic,75
ascertain,9
pessimistic,32
troubling,15
douglas,16
mcgrath,33
halfhearted,25
8th,12
delving,14
infuriating,29
piccoli,37
stoked,14
happenstance,13
tosses,33
sink,77
overladen,16
conceits,37
gooeyness,8
dough,21
fastballs,8
grotesque,28
tattered,32
carousel,7
too-conscientious,11
island,64
near-miss,4
scooby-doo,19
retro-refitting,13
campy,32
recall,32
nickelodeon-esque,19
toro,27
dazzle,11
fulfilling,21
longtime,19
tolkien,36
movie-going,42
neophyte,9
spade,4
citizen,5
clams,12
broiling,17
sun,51
roy,16
1973,15
assaultive,8
explosion,46
gunfight,20
waters-like,9
dances,9
tastelessness,23
falling,43
victor,13
rosa,3
internalized,8
pete,13
even-flowing,12
accomplish,17
third-person,7
brats,8
arcane,12
area,67
persuasive,19
exposure,9
tight,61
tits,13
pacino,33
upping,10
ante,11
fiercely,41
precarious,13
exiled,12
aristocracy,22
victorious,11
revolutionaries,11
didacticism,17
bertrand,6
oft-brilliant,6
laissez-passer,19
decline,21
unblinking,27
candor,17
norton,26
gosling,35
magnetic,26
shift,13
siegel,24
cleaving,11
twinkie,7
nourishing,20
denying,62
potency,25
brew,15
perseverance,16
hopeless,42
harks,12
research,31
alias,13
horse,43
sandbox,12
stranger,9
masterpeice,5
cope,21
pesky,22
whet,6
appetite,38
untidily,4
whoop,7
smartest,36
1933,9
aftertaste,20
operational,12
mechanics,45
s1m0ne,8
schwentke,7
quota,14
anticipated,35
shaping,23
fondness,28
split-screen,12
pompous,34
wittgenstein,12
kirkegaard,11
blends,17
titillating,8
meow,10
leys,21
climb,10
ladder,16
spaces,68
homages,6
frankenstein-like,10
shoot-em-ups,10
mib,24
milder,9
genre-curling,9
revives,9
free-wheeling,12
dave,7
overlapping,11
purportedly,10
techno-sex,5
weirder,6
fire-breathing,19
origin,8
disappoint,25
road-and-buddy,4
pic,71
proved,26
wallet,52
hook,70
jonathan,17
parker,108
be-all-end-all,8
modern-office,10
ozpetek,20
aids,26
realities,32
all-inclusive,12
uptight,24
bores,15
portray,57
literarily,10
hailed,7
neo-hitchcockianism,6
accurately,33
chabrolian,6
synthetic,12
description,36
well-meaning,76
sacrifices,21
high-powered,14
no-holds-barred,4
disbelief,111
fetid,5
underbelly,46
fame,70
looked,72
uglier,5
astute,31
anne-sophie,32
demented,59
kuras,15
velocity,36
intricate,85
eloquent,58
memorial,14
trade,16
cross-cultural,19
shine,49
swathe,10
retaining,8
refusing,15
redeems,13
insipid,47
painkillers,8
lily,25
chou-chou,21
foremost,16
catches,32
namely,14
archetypal,7
mothman,43
prophecies,36
anti-human,5
miles,22
graceland,5
swept,44
thirty-three,9
preposterously,6
paean,19
gang-member,6
circa,22
1958,27
strategy,3
benefit,74
reside,10
knockout,20
closing,60
insinuation,10
headed,24
burrito,16
all-night,12
tequila,13
bender,13
jackass,27
frankly,43
techno-tripe,4
english-language,37
honor,36
skills,57
calculus,7
m.i.t,6
equations,11
long-winded,28
cletis,29
tout,28
discoveries,10
sits,45
not-at-all-good,9
off-beat,20
jostling,10
elbowed,18
one-liners,49
incorporates,21
rotoscope,18
stuffy,12
ambiguous,60
christine,5
sylvie,5
testud,25
icily,7
viva,8
le,22
child,141
matinee,92
prehistoric,6
rueful,20
reverberates,4
heightened,29
fosters,5
spontaneous,32
rumor,28
angels,51
dispel,7
stodgy,5
opera-ish,21
teleprompter,11
searching,38
anton,6
cherry,19
orchard,19
ick,9
anchored,18
honored,22
transform,19
pyrotechnics,16
avary,55
giggles,38
pulchritude,16
unimpressive,14
despairingly,9
restraint,28
infuriatingly,11
tossed,50
rash,6
individuals,61
nonsensical,33
day-old,8
location,11
portuguese,14
manoel,9
oliviera,10
veggietales,4
appetizing,8
asparagus,11
stirs,21
gayton,24
telegraphs,5
gloss,37
convenience,7
single-minded,11
1950,30
doris,9
blessed,17
paying,52
undernourished,16
fairy-tale,24
skeleton,10
pipe,20
seductiveness,11
viability,9
succumbs,36
special-effects,26
halle,5
berry,10
carl,11
economical,37
bogs,28
regarding,36
governance,13
hierarchy,12
ticket-buyers,4
expectations,76
wind,66
nauseating,12
underutilized,8
squanders,28
epiphany,24
darned,21
riveted,18
seats,72
rashomon-for-dipsticks,2
radar,49
roles,140
plethora,16
mind-bender,4
bracingly,15
truthful,51
antidote,31
slather,7
clearasil,8
blemishes,11
combustible,18
chafing,17
characterize,11
puberty,23
learns,17
softens,9
substantial,76
ransacks,6
archives,18
quick-buck,8
spicy,10
footnote,29
grips,13
rapt,20
4ever,38
wishful,8
gangster\/crime,14
wore,24
cutesy,34
movie-specific,7
kiosks,12
pinks,11
dreamy,7
depict,34
homosexual,21
lan,25
yu,41
igby,16
philippe,16
oliver,53
sarandon,73
wasp,14
matron,14
diatribes,8
members,147
households,9
sneering,3
uncertain,57
brink,11
womanhood,5
ourside,6
spending,16
virtuosity,16
naqoyqatsi,12
stealing,54
harvard,63
terrorism,42
paranoia,54
morton,23
rings,47
sunbaked,12
summery,11
lucia,11
girls-behaving-badly,8
fallen,25
garbled,9
depressingly,18
retrograde,6
post-feminist,15
condescending,46
fault,19
surfeit,22
flowery,16
roads,22
too-spectacular,6
coastal,6
distracts,7
aimless,35
horns,9
halos,3
serendipity,7
focuses,25
interaction,39
stronger,41
juan,7
carlos,11
formed,15
jangle,6
contender,9
prey,27
contradiction,23
afflicts,9
boiled,7
argot,8
accuracy,34
woefully,25
whiff,19
iwai,16
vaunted,9
companionable,16
hamming,17
martyr,2
royally,7
screwed,7
straight-faced,18
misguided,28
gross,68
moronic,23
campus,23
crisply,3
trained,12
personalities,58
undergo,10
pushiness,17
decibel,16
volume,28
surrounded,18
overly-familiar,15
poorly-constructed,10
winningly,12
poking,8
fruit,9
pies,9
informative,48
discussed,8
discreet,19
mini,14
dv,34
car-wreck,15
void,19
fleetingly,18
action\/thriller,4
jackal,15
connection,75
discloses,4
converts,11
sprinkled,15
ranges,11
bodacious,6
unspools,2
highbrow,16
102-minute,16
infomercial,44
blending,6
entrepreneurial,7
testimony,29
satisfied,26
customers,9
potboiler,13
re-release,4
ron,33
apollo,17
13,39
enormous,56
packages,12
tuck,32
everlasting,30
experienced,49
wishing,46
confront,49
openly,17
degraded,11
rewarded,36
palatable,28
agreeably,15
slave,8
humiliated,7
heal,63
welt,14
johnny,23
knoxville,16
riot-control,13
projectile,13
preposterousness,4
weaknesses,53
interference,11
applying,16
realizes,21
fullness,19
negate,10
text,59
discordant,17
topple,18
too-long,8
spoofy,10
update,24
macbeth,8
